pygame 2.0.0 (SDL 2.0.12, python 3.7.10)
Hello from the pygame community. https://www.pygame.org/contribute.html
combat_tank_v1 pettingzoo
Load combat_tank_v1 environment in type pettingzoo.
Env observation space: Box(0.0, 1.0, (128,), float32) action space: Discrete(18)
random seed: 9
<env.wrappers.mars_wrappers.Dict2TupleWrapper object at 0x7f867d0dcc90>
No agent are not learnable.
Arguments:  {'env_name': 'combat_tank_v1', 'env_type': 'pettingzoo', 'num_envs': 1, 'ram': True, 'seed': 'random', 'algorithm': 'NashDQN', 'algorithm_spec': {'episodic_update': False, 'dueling': False, 'replay_buffer_size': '1e5', 'gamma': 0.99, 'multi_step': 1, 'target_update_interval': 1000, 'eps_start': 1.0, 'eps_final': 0.01, 'eps_decay': 30000}, 'batch_size': 128, 'max_episodes': 30000, 'max_steps_per_episode': 10000, 'train_start_frame': 0, 'optimizer': 'adam', 'learning_rate': '1e-4', 'device': 'gpu', 'update_itr': 0.1, 'log_avg_window': 20, 'log_interval': 20, 'render': False, 'test': False, 'exploit': False, 'load_model_idx': False, 'load_model_full_path': False, 'save_path': '', 'save_interval': 2000, 'net_architecture': {'hidden_dim_list': [256, 256, 256, 256], 'hidden_activation': 'ReLU', 'output_activation': False}, 'marl_method': 'nash_dqn', 'marl_spec': {'min_update_interval': 20, 'score_avg_window': 10, 'global_state': False}}
Save models to : /home/zihan/research/MARS/data/model/20211205_2241/pettingzoo_combat_tank_v1_nash_dqn. 
 Save logs to: /home/zihan/research/MARS/data/log/20211205_2241/pettingzoo_combat_tank_v1_nash_dqn.
Episode: 1, avg. length 2045.0
first_0:                 episode reward: 0.0000,                 loss: 0.0012
second_0:                 episode reward: 0.0000,                 loss: 0.0012
Episode: 21, avg. length 2045.0
first_0:                 episode reward: -0.3000,                 loss: 0.0014
second_0:                 episode reward: 0.3000,                 loss: 0.0014
Episode: 41, avg. length 2045.0
first_0:                 episode reward: 0.1500,                 loss: 0.0015
second_0:                 episode reward: -0.1500,                 loss: 0.0016
Episode: 61, avg. length 2045.0
first_0:                 episode reward: 0.2500,                 loss: 0.0016
second_0:                 episode reward: -0.2500,                 loss: 0.0017
Episode: 81, avg. length 2045.0
first_0:                 episode reward: -0.6000,                 loss: 0.0019
second_0:                 episode reward: 0.6000,                 loss: 0.0019
Episode: 101, avg. length 2045.0
first_0:                 episode reward: 0.5000,                 loss: 0.0018
second_0:                 episode reward: -0.5000,                 loss: 0.0018
Episode: 121, avg. length 2045.0
first_0:                 episode reward: 0.3000,                 loss: 0.0017
second_0:                 episode reward: -0.3000,                 loss: 0.0019
Episode: 141, avg. length 2045.0
first_0:                 episode reward: 0.1500,                 loss: 0.0017
second_0:                 episode reward: -0.1500,                 loss: 0.0017
Episode: 161, avg. length 2045.0
first_0:                 episode reward: 0.2000,                 loss: 0.0018
second_0:                 episode reward: -0.2000,                 loss: 0.0018
Episode: 181, avg. length 2045.0
first_0:                 episode reward: 1.0000,                 loss: 0.0019
second_0:                 episode reward: -1.0000,                 loss: 0.0019
Episode: 201, avg. length 2045.0
first_0:                 episode reward: 0.6000,                 loss: 0.0018
second_0:                 episode reward: -0.6000,                 loss: 0.0019
Episode: 221, avg. length 2045.0
first_0:                 episode reward: 0.8000,                 loss: 0.0021
second_0:                 episode reward: -0.8000,                 loss: 0.0020
Episode: 241, avg. length 2045.0
first_0:                 episode reward: 0.0000,                 loss: 0.0019
second_0:                 episode reward: 0.0000,                 loss: 0.0020
Episode: 261, avg. length 2045.0
first_0:                 episode reward: 0.3000,                 loss: 0.0020
second_0:                 episode reward: -0.3000,                 loss: 0.0019
Episode: 281, avg. length 2045.0
first_0:                 episode reward: 0.0000,                 loss: 0.0020
second_0:                 episode reward: 0.0000,                 loss: 0.0020
Episode: 301, avg. length 2045.0
first_0:                 episode reward: -0.3500,                 loss: 0.0019
second_0:                 episode reward: 0.3500,                 loss: 0.0020
Episode: 321, avg. length 2045.0
first_0:                 episode reward: 1.2000,                 loss: 0.0019
second_0:                 episode reward: -1.2000,                 loss: 0.0020
Episode: 341, avg. length 2045.0
first_0:                 episode reward: 0.7000,                 loss: 0.0021
second_0:                 episode reward: -0.7000,                 loss: 0.0020
Episode: 361, avg. length 2045.0
first_0:                 episode reward: 1.0000,                 loss: 0.0021
second_0:                 episode reward: -1.0000,                 loss: 0.0022
Episode: 381, avg. length 2045.0
first_0:                 episode reward: 0.2000,                 loss: 0.0022
second_0:                 episode reward: -0.2000,                 loss: 0.0023
Episode: 401, avg. length 2045.0
first_0:                 episode reward: 0.1000,                 loss: 0.0021
second_0:                 episode reward: -0.1000,                 loss: 0.0020
Episode: 421, avg. length 2045.0
first_0:                 episode reward: -0.2500,                 loss: 0.0019
second_0:                 episode reward: 0.2500,                 loss: 0.0020
Episode: 441, avg. length 2045.0
first_0:                 episode reward: 1.2500,                 loss: 0.0021
second_0:                 episode reward: -1.2500,                 loss: 0.0020
Episode: 461, avg. length 2045.0
first_0:                 episode reward: 0.6500,                 loss: 0.0021
second_0:                 episode reward: -0.6500,                 loss: 0.0022
Episode: 481, avg. length 2045.0
first_0:                 episode reward: 1.1500,                 loss: 0.0020
second_0:                 episode reward: -1.1500,                 loss: 0.0021
Episode: 501, avg. length 2045.0
first_0:                 episode reward: -1.1500,                 loss: 0.0021
second_0:                 episode reward: 1.1500,                 loss: 0.0022
Episode: 521, avg. length 2045.0
first_0:                 episode reward: -0.6000,                 loss: 0.0021
second_0:                 episode reward: 0.6000,                 loss: 0.0022
Episode: 541, avg. length 2045.0
first_0:                 episode reward: 0.2500,                 loss: 0.0021
second_0:                 episode reward: -0.2500,                 loss: 0.0021
Episode: 561, avg. length 2045.0
first_0:                 episode reward: -0.3500,                 loss: 0.0019
second_0:                 episode reward: 0.3500,                 loss: 0.0021
Episode: 581, avg. length 2045.0
first_0:                 episode reward: 1.2000,                 loss: 0.0021
