pygame 2.0.0 (SDL 2.0.12, python 3.7.10)
Hello from the pygame community. https://www.pygame.org/contribute.html
tennis_v2 pettingzoo
Load tennis_v2 environment in type pettingzoo.
Env observation space: Box(0.0, 1.0, (128,), float32) action space: Discrete(18)
random seed: 90
<env.wrappers.mars_wrappers.Dict2TupleWrapper object at 0x7fbdd1696490>
Agents No. [0] (index starting from 0) are not learnable.
Agent No. [0] loads model from:  ../data/model/20211205_2243/pettingzoo_tennis_v2_nash_ppo/16000_0
Arguments:  {'env_name': 'tennis_v2', 'env_type': 'pettingzoo', 'num_envs': 1, 'ram': True, 'seed': 'random', 'algorithm': 'NashPPO', 'algorithm_spec': {'episodic_update': True, 'dueling': False, 'replay_buffer_size': '1e5', 'gamma': 0.99, 'multi_step': 1, 'target_update_interval': 1000, 'eps_start': 1.0, 'eps_final': 0.01, 'eps_decay': 30000, 'lambda': 0.95, 'eps_clip': 0.2, 'K_epoch': 4, 'GAE': True}, 'batch_size': 128, 'max_episodes': 10000, 'max_steps_per_episode': 10000, 'train_start_frame': 0, 'optimizer': 'adam', 'learning_rate': '1e-4', 'device': 'gpu', 'update_itr': 1, 'log_avg_window': 20, 'log_interval': 20, 'render': False, 'test': False, 'exploit': True, 'load_model_idx': False, 'load_model_full_path': '../data/model/20211205_2243/pettingzoo_tennis_v2_nash_ppo/16000_0', 'save_path': '', 'save_interval': 2000, 'net_architecture': {'hidden_dim_list': [64, 64, 64, 64], 'hidden_activation': 'ReLU', 'output_activation': False, 'policy': {'hidden_dim_list': [64, 64, 64, 64], 'hidden_activation': 'ReLU', 'output_activation': 'Softmax'}, 'value': {'hidden_dim_list': [64, 64, 64, 64], 'hidden_activation': 'ReLU', 'output_activation': False}}, 'marl_method': 'nash_ppo', 'marl_spec': {'min_update_interval': 20, 'score_avg_window': 10, 'global_state': True}, 'against_baseline': False}
Save models to : /home/zihan/research/MARS/data/model/20211205_2243_exploit/pettingzoo_tennis_v2_nash_ppo. 
 Save logs to: /home/zihan/research/MARS/data/log/20211205_2243_exploit/pettingzoo_tennis_v2_nash_ppo.
Episode: 1, avg. length 1768.0
first_0:                 episode reward: 25.0000,                 loss: nan
second_0:                 episode reward: -25.0000,                 loss: 1.0046
Episode: 21, avg. length 1679.3
first_0:                 episode reward: 28.5500,                 loss: nan
second_0:                 episode reward: -28.5500,                 loss: 0.9756
Episode: 41, avg. length 1724.35
first_0:                 episode reward: 28.1500,                 loss: nan
second_0:                 episode reward: -28.1500,                 loss: 0.9665
Episode: 61, avg. length 1502.9
first_0:                 episode reward: 29.4500,                 loss: nan
second_0:                 episode reward: -29.4500,                 loss: 0.9620
Episode: 81, avg. length 1580.45
first_0:                 episode reward: 28.2000,                 loss: nan
second_0:                 episode reward: -28.2000,                 loss: 0.9687
Episode: 101, avg. length 2427.2
first_0:                 episode reward: 41.1500,                 loss: nan
second_0:                 episode reward: -41.1500,                 loss: 0.9465
Episode: 121, avg. length 2829.9
first_0:                 episode reward: 50.0000,                 loss: nan
second_0:                 episode reward: -50.0000,                 loss: 0.9457
Episode: 141, avg. length 3156.55
first_0:                 episode reward: 58.7500,                 loss: nan
second_0:                 episode reward: -58.7500,                 loss: 0.9068
Episode: 161, avg. length 3983.2
first_0:                 episode reward: 76.8500,                 loss: nan
second_0:                 episode reward: -76.8500,                 loss: 0.9036
Episode: 181, avg. length 4188.7
first_0:                 episode reward: 84.8500,                 loss: nan
second_0:                 episode reward: -84.8500,                 loss: 0.8377
Episode: 201, avg. length 5405.5
first_0:                 episode reward: 105.2000,                 loss: nan
second_0:                 episode reward: -105.2000,                 loss: 0.8191
