pygame 2.0.0 (SDL 2.0.12, python 3.7.10)
Hello from the pygame community. https://www.pygame.org/contribute.html
tennis_v2 pettingzoo
Load tennis_v2 environment in type pettingzoo.
Env observation space: Box(0.0, 1.0, (128,), float32) action space: Discrete(18)
random seed: 89
<env.wrappers.mars_wrappers.Dict2TupleWrapper object at 0x7f410ed73290>
Agents No. [1] (index starting from 0) are not learnable.
Arguments:  {'env_name': 'tennis_v2', 'env_type': 'pettingzoo', 'num_envs': 1, 'ram': True, 'seed': 'random', 'algorithm': 'DQN', 'algorithm_spec': {'episodic_update': False, 'dueling': False, 'replay_buffer_size': '1e5', 'gamma': 0.99, 'multi_step': 1, 'target_update_interval': 1000, 'eps_start': 1.0, 'eps_final': 0.01, 'eps_decay': 30000}, 'batch_size': 128, 'max_episodes': 30000, 'max_steps_per_episode': 10000, 'train_start_frame': 0, 'optimizer': 'adam', 'learning_rate': '1e-4', 'device': 'gpu', 'update_itr': 1, 'log_avg_window': 20, 'log_interval': 20, 'render': False, 'test': False, 'exploit': False, 'load_model_idx': False, 'load_model_full_path': False, 'save_path': '', 'save_interval': 2000, 'net_architecture': {'hidden_dim_list': [64, 64, 64, 64], 'hidden_activation': 'ReLU', 'output_activation': False}, 'marl_method': 'selfplay2', 'marl_spec': {'min_update_interval': 20, 'score_avg_window': 10, 'selfplay_score_delta': 10, 'trainable_agent_idx': 0, 'opponent_idx': 1}}
Save models to : /home/zihan/research/MARS/data/model/20211204_1202/pettingzoo_tennis_v2_selfplay2. 
 Save logs to: /home/zihan/research/MARS/data/log/20211204_1202/pettingzoo_tennis_v2_selfplay2.
Episode: 1, avg. length 9999.0
first_0:                 episode reward: 219.0000,                 loss: 0.1343
second_0:                 episode reward: -219.0000,                 loss: nan
Episode: 21, avg. length 9999.0
first_0:                 episode reward: 205.8500,                 loss: 0.0404
second_0:                 episode reward: -205.8500,                 loss: nan
Episode: 41, avg. length 6866.8
first_0:                 episode reward: -22.5000,                 loss: nan
second_0:                 episode reward: 22.5000,                 loss: nan
Score delta: 396.4, update the opponent.
Episode: 61, avg. length 6965.85
first_0:                 episode reward: -77.2000,                 loss: nan
second_0:                 episode reward: 77.2000,                 loss: nan
Score delta: 87.0, update the opponent.
Episode: 81, avg. length 3626.5
first_0:                 episode reward: 20.0500,                 loss: nan
second_0:                 episode reward: -20.0500,                 loss: nan
Score delta: 24.0, update the opponent.
Episode: 101, avg. length 5306.2
first_0:                 episode reward: -20.8000,                 loss: nan
second_0:                 episode reward: 20.8000,                 loss: nan
Score delta: 17.8, update the opponent.
Episode: 121, avg. length 5357.95
first_0:                 episode reward: -16.0000,                 loss: 0.0331
second_0:                 episode reward: 16.0000,                 loss: nan
Episode: 141, avg. length 2694.7
first_0:                 episode reward: 6.2000,                 loss: nan
second_0:                 episode reward: -6.2000,                 loss: nan
Score delta: 28.6, update the opponent.
Episode: 161, avg. length 4112.15
first_0:                 episode reward: 18.2000,                 loss: nan
second_0:                 episode reward: -18.2000,                 loss: 0.0279
Episode: 181, avg. length 6428.1
first_0:                 episode reward: -27.1000,                 loss: nan
second_0:                 episode reward: 27.1000,                 loss: nan
Score delta: 18.2, update the opponent.
Episode: 201, avg. length 6861.6
first_0:                 episode reward: 68.6500,                 loss: nan
second_0:                 episode reward: -68.6500,                 loss: nan
Score delta: 188.2, update the opponent.
Episode: 221, avg. length 4705.2
first_0:                 episode reward: 26.7500,                 loss: nan
second_0:                 episode reward: -26.7500,                 loss: nan
Score delta: 10.8, update the opponent.
Episode: 241, avg. length 5856.35
first_0:                 episode reward: 48.8000,                 loss: 0.0308
