pygame 2.0.0 (SDL 2.0.12, python 3.7.10)
Hello from the pygame community. https://www.pygame.org/contribute.html
tennis_v2 pettingzoo
Load tennis_v2 environment in type pettingzoo.
Env observation space: Box(0.0, 1.0, (128,), float32) action space: Discrete(18)
random seed: 90
<env.wrappers.mars_wrappers.Dict2TupleWrapper object at 0x7f999066afd0>
No agent are not learnable.
Arguments:  {'env_name': 'tennis_v2', 'env_type': 'pettingzoo', 'num_envs': 1, 'ram': True, 'seed': 'random', 'algorithm': 'NashDQN', 'algorithm_spec': {'episodic_update': False, 'dueling': False, 'replay_buffer_size': '1e5', 'gamma': 0.99, 'multi_step': 1, 'target_update_interval': 1000, 'eps_start': 1.0, 'eps_final': 0.01, 'eps_decay': 30000}, 'batch_size': 128, 'max_episodes': 30000, 'max_steps_per_episode': 10000, 'train_start_frame': 0, 'optimizer': 'adam', 'learning_rate': '1e-4', 'device': 'gpu', 'update_itr': 0.1, 'log_avg_window': 20, 'log_interval': 20, 'render': False, 'test': False, 'exploit': False, 'load_model_idx': False, 'load_model_full_path': False, 'save_path': '', 'save_interval': 2000, 'net_architecture': {'hidden_dim_list': [64, 64, 64, 64], 'hidden_activation': 'ReLU', 'output_activation': False}, 'marl_method': 'nash_dqn', 'marl_spec': {'min_update_interval': 20, 'score_avg_window': 10, 'global_state': False}}
Save models to : /home/zihan/research/MARS/data/model/20211204_1202/pettingzoo_tennis_v2_nash_dqn. 
 Save logs to: /home/zihan/research/MARS/data/log/20211204_1202/pettingzoo_tennis_v2_nash_dqn.
Episode: 1, avg. length 9999.0
first_0:                 episode reward: 6.0000,                 loss: nan
second_0:                 episode reward: -6.0000,                 loss: nan
Episode: 21, avg. length 9556.45
first_0:                 episode reward: -6.9500,                 loss: nan
second_0:                 episode reward: 6.9500,                 loss: nan
Episode: 41, avg. length 9999.0
first_0:                 episode reward: -5.9500,                 loss: nan
second_0:                 episode reward: 5.9500,                 loss: nan
Episode: 61, avg. length 9625.35
first_0:                 episode reward: -12.3500,                 loss: nan
second_0:                 episode reward: 12.3500,                 loss: nan
Episode: 81, avg. length 9622.05
first_0:                 episode reward: -12.0000,                 loss: nan
second_0:                 episode reward: 12.0000,                 loss: nan
Episode: 101, avg. length 9252.95
first_0:                 episode reward: -24.5000,                 loss: nan
second_0:                 episode reward: 24.5000,                 loss: nan
Episode: 121, avg. length 9613.15
first_0:                 episode reward: -9.8000,                 loss: nan
second_0:                 episode reward: 9.8000,                 loss: nan
Episode: 141, avg. length 8941.65
first_0:                 episode reward: -26.3000,                 loss: nan
second_0:                 episode reward: 26.3000,                 loss: nan
Episode: 161, avg. length 8818.95
first_0:                 episode reward: 0.8000,                 loss: nan
second_0:                 episode reward: -0.8000,                 loss: nan
Episode: 181, avg. length 9954.7
first_0:                 episode reward: 9.1500,                 loss: nan
second_0:                 episode reward: -9.1500,                 loss: nan
Episode: 201, avg. length 8886.85
first_0:                 episode reward: -41.3000,                 loss: nan
second_0:                 episode reward: 41.3000,                 loss: nan
Episode: 221, avg. length 9438.9
first_0:                 episode reward: -51.0500,                 loss: nan
second_0:                 episode reward: 51.0500,                 loss: nan
Episode: 241, avg. length 8942.6
first_0:                 episode reward: -1.6500,                 loss: nan
second_0:                 episode reward: 1.6500,                 loss: nan
Episode: 261, avg. length 8601.35
first_0:                 episode reward: -16.7500,                 loss: nan
second_0:                 episode reward: 16.7500,                 loss: nan
Episode: 281, avg. length 9388.25
first_0:                 episode reward: -7.2500,                 loss: nan
second_0:                 episode reward: 7.2500,                 loss: nan
Episode: 301, avg. length 9038.75
